created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2023-09-21 18:44:00 UTC,106044,1.1,368.8134450000002,,,,,
2023-09-21 18:45:00 UTC,106045,0.5,34.636875,,,,,
2023-09-21 18:45:06 UTC,106064,,,24.063,1.197,2.498,28.803411,60.109374
2023-09-21 18:46:00 UTC,106046,0.4,17.734080000000006,,,,,
2023-09-21 18:47:00 UTC,106047,2,2216.76,,,,,
2023-09-21 18:48:00 UTC,106048,1.7,1361.367735,,,,,
2023-09-21 18:49:00 UTC,106049,0.1,0.2770950000000001,,,,,
2023-09-21 18:50:00 UTC,106050,0,0,,,,,
2023-09-21 18:51:00 UTC,106051,0,0,,,,,
2023-09-21 18:52:00 UTC,106052,0,0,,,,,
2023-09-21 18:53:00 UTC,106053,0,0,,,,,
2023-09-21 18:54:00 UTC,106054,0,0,,,,,
2023-09-21 18:55:00 UTC,106055,0,0,,,,,
2023-09-21 18:56:00 UTC,106056,1.8,1616.0180400000004,,,,,
2023-09-21 18:57:00 UTC,106057,0,0,,,,,
2023-09-21 18:58:00 UTC,106058,1.2,478.82016,,,,,
2023-09-21 18:59:00 UTC,106059,2.6,4870.2217200000005,,,,,
2023-09-21 19:00:00 UTC,106060,1.8,1616.0180400000004,,,,,
2023-09-21 19:00:06 UTC,106085,,,24.132,1.176,2.212,28.379232000000002,53.37998400000001
2023-09-21 19:15:05 UTC,106086,,,24.216,1.205,2.227,29.180280000000003,53.929032
2023-09-21 19:30:05 UTC,106087,,,24.14,1.187,3.224,28.654180000000004,77.82736000000001
2023-09-21 19:40:01 UTC,106065,0,0,,,,,
2023-09-21 19:41:01 UTC,106066,0,0,,,,,
2023-09-21 19:42:01 UTC,106067,0,0,,,,,
2023-09-21 19:43:01 UTC,106068,0,0,,,,,
2023-09-21 19:44:01 UTC,106069,0,0,,,,,
2023-09-21 19:45:01 UTC,106070,0,0,,,,,
2023-09-21 19:45:06 UTC,106088,,,24.146,1.155,3.836,27.888630000000003,92.624056
2023-09-21 19:46:01 UTC,106071,0,0,,,,,
2023-09-21 19:47:01 UTC,106072,0,0,,,,,
2023-09-21 19:48:01 UTC,106073,0,0,,,,,
2023-09-21 19:49:01 UTC,106074,0,0,,,,,
2023-09-21 19:50:01 UTC,106075,0,0,,,,,
2023-09-21 19:51:01 UTC,106076,0,0,,,,,
2023-09-21 19:52:01 UTC,106077,0.1,0.2770950000000001,,,,,
2023-09-21 19:53:01 UTC,106078,2.2,2950.5075600000014,,,,,
2023-09-21 19:54:01 UTC,106079,0,0,,,,,
2023-09-21 19:55:01 UTC,106080,0,0,,,,,
2023-09-21 19:56:01 UTC,106081,0.3,7.481565,,,,,
2023-09-21 19:57:01 UTC,106082,0.1,0.2770950000000001,,,,,
2023-09-21 19:58:01 UTC,106083,0.5,34.636875,,,,,
2023-09-21 19:59:01 UTC,106084,2.4,3830.56128,,,,,
2023-09-21 20:00:05 UTC,106109,,,24.121,1.292,2.557,31.164331999999998,61.67739699999999
2023-09-21 20:15:06 UTC,106110,,,24.076,2.189,4.625,52.702364,111.3515
2023-09-21 20:30:05 UTC,106111,,,24.218,4.883,3.795,118.256494,91.90731
2023-09-21 20:40:01 UTC,106089,0.3,7.481565,,,,,
2023-09-21 20:41:01 UTC,106090,0,0,,,,,
2023-09-21 20:42:01 UTC,106091,0,0,,,,,
2023-09-21 20:43:01 UTC,106092,1.2,478.82016,,,,,
2023-09-21 20:44:01 UTC,106093,0,0,,,,,
2023-09-21 20:45:01 UTC,106094,0,0,,,,,
2023-09-21 20:45:05 UTC,106112,,,24.315,10.001,2.079,243.174315,50.55088500000001
2023-09-21 20:46:01 UTC,106095,0,0,,,,,
2023-09-21 20:47:01 UTC,106096,0,0,,,,,
2023-09-21 20:48:01 UTC,106097,0,0,,,,,
2023-09-21 20:49:01 UTC,106098,0,0,,,,,
2023-09-21 20:50:01 UTC,106099,0,0,,,,,
2023-09-21 20:51:01 UTC,106100,0,0,,,,,
2023-09-21 20:52:01 UTC,106101,0,0,,,,,
2023-09-21 20:53:01 UTC,106102,0.6,59.85252,,,,,
2023-09-21 20:54:01 UTC,106103,1.7,1361.367735,,,,,
2023-09-21 20:55:01 UTC,106104,0,0,,,,,
2023-09-21 20:56:01 UTC,106105,0,0,,,,,
2023-09-21 20:57:01 UTC,106106,0,0,,,,,
2023-09-21 20:58:01 UTC,106107,0.3,7.481565,,,,,
2023-09-21 20:59:01 UTC,106108,0,0,,,,,
