created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2023-10-17 13:45:05 UTC,120738,,,24.825,1.513,17.163,37.560224999999996,426.071475
2023-10-17 13:45:10 UTC,120717,0,0,,,,,
2023-10-17 13:46:10 UTC,120718,0,0,,,,,
2023-10-17 13:47:10 UTC,120719,0,0,,,,,
2023-10-17 13:48:10 UTC,120720,0,0,,,,,
2023-10-17 13:49:10 UTC,120721,0,0,,,,,
2023-10-17 13:50:10 UTC,120722,0,0,,,,,
2023-10-17 13:51:10 UTC,120723,0,0,,,,,
2023-10-17 13:52:10 UTC,120724,2.2,2950.5075600000014,,,,,
2023-10-17 13:53:10 UTC,120725,0,0,,,,,
2023-10-17 13:54:10 UTC,120726,0,0,,,,,
2023-10-17 13:55:10 UTC,120727,0,0,,,,,
2023-10-17 13:56:10 UTC,120728,0.5,34.636875,,,,,
2023-10-17 13:57:10 UTC,120729,2,2216.76,,,,,
2023-10-17 13:58:10 UTC,120730,2.5,4329.609375,,,,,
2023-10-17 13:59:10 UTC,120731,1.3,608.7777150000001,,,,,
2023-10-17 14:00:06 UTC,120759,,,24.871,1.508,16.546,37.505468,411.515566
2023-10-17 14:00:10 UTC,120732,0,0,,,,,
2023-10-17 14:01:10 UTC,120733,0,0,,,,,
2023-10-17 14:02:10 UTC,120734,0,0,,,,,
2023-10-17 14:15:05 UTC,120760,,,24.683,1.476,18.563,36.432108,458.19052899999997
2023-10-17 14:30:06 UTC,120761,,,24.766,1.479,18.112,36.628914,448.5617919999999
2023-10-17 14:43:10 UTC,120739,0,0,,,,,
2023-10-17 14:44:10 UTC,120740,0,0,,,,,
2023-10-17 14:45:05 UTC,120762,,,24.772,1.495,17.15,37.03414,424.8397999999999
2023-10-17 14:45:10 UTC,120741,0,0,,,,,
2023-10-17 14:46:10 UTC,120742,1.1,368.8134450000002,,,,,
2023-10-17 14:47:10 UTC,120743,0.1,0.2770950000000001,,,,,
2023-10-17 14:48:10 UTC,120744,0.5,34.636875,,,,,
2023-10-17 14:49:10 UTC,120745,0.3,7.481565,,,,,
2023-10-17 14:50:10 UTC,120746,0.5,34.636875,,,,,
2023-10-17 14:51:10 UTC,120747,0,0,,,,,
2023-10-17 14:52:10 UTC,120748,0,0,,,,,
2023-10-17 14:53:10 UTC,120749,0,0,,,,,
2023-10-17 14:54:10 UTC,120750,0,0,,,,,
2023-10-17 14:55:10 UTC,120751,0,0,,,,,
2023-10-17 14:56:10 UTC,120752,0,0,,,,,
2023-10-17 14:57:10 UTC,120753,0,0,,,,,
2023-10-17 14:58:10 UTC,120754,0,0,,,,,
2023-10-17 14:59:10 UTC,120755,0,0,,,,,
2023-10-17 15:00:06 UTC,120783,,,24.939,1.497,14.957,37.333683,373.012623
2023-10-17 15:00:10 UTC,120756,0,0,,,,,
2023-10-17 15:01:10 UTC,120757,0,0,,,,,
2023-10-17 15:02:10 UTC,120758,0,0,,,,,
2023-10-17 15:15:05 UTC,120784,,,25.188,1.481,23.393,37.303428000000004,589.222884
2023-10-17 15:30:05 UTC,120785,,,25.075,1.466,20.635,36.759949999999996,517.422625
2023-10-17 15:43:10 UTC,120763,0,0,,,,,
2023-10-17 15:44:10 UTC,120764,0,0,,,,,
2023-10-17 15:45:06 UTC,120786,,,24.86,1.476,18.465,36.69336,459.0399
2023-10-17 15:45:10 UTC,120765,0,0,,,,,
2023-10-17 15:46:10 UTC,120766,0,0,,,,,
2023-10-17 15:47:10 UTC,120767,0,0,,,,,
2023-10-17 15:48:10 UTC,120768,0,0,,,,,
2023-10-17 15:49:10 UTC,120769,0,0,,,,,
2023-10-17 15:50:10 UTC,120770,0,0,,,,,
2023-10-17 15:51:10 UTC,120771,0,0,,,,,
2023-10-17 15:52:10 UTC,120772,0,0,,,,,
2023-10-17 15:53:10 UTC,120773,0,0,,,,,
2023-10-17 15:54:10 UTC,120774,0,0,,,,,
2023-10-17 15:55:10 UTC,120775,0,0,,,,,
2023-10-17 15:56:10 UTC,120776,0,0,,,,,
2023-10-17 15:57:10 UTC,120777,0,0,,,,,
2023-10-17 15:58:10 UTC,120778,0,0,,,,,
2023-10-17 15:59:10 UTC,120779,0,0,,,,,
2023-10-17 16:00:10 UTC,120780,0,0,,,,,
2023-10-17 16:01:10 UTC,120781,0,0,,,,,
2023-10-17 16:02:10 UTC,120782,0,0,,,,,
