time,wind_speed_mph,wind_power_watt
2023-09-21 18:43:00,0.2,2.2167600000000007
2023-09-21 18:44:00,1.1,368.8134450000002
2023-09-21 18:45:00,0.5,34.636875
2023-09-21 18:45:06,0.3904761904761904,392.4193000000001
2023-09-21 18:46:00,0.4,17.734080000000006
2023-09-21 18:47:00,2.0,2216.76
2023-09-21 18:48:00,1.7,1361.367735
2023-09-21 18:49:00,0.1,0.2770950000000001
2023-09-21 18:50:00,0.0,0.0
2023-09-21 18:51:00,0.0,0.0
2023-09-21 18:52:00,0.0,0.0
2023-09-21 18:53:00,0.0,0.0
2023-09-21 18:54:00,0.0,0.0
2023-09-21 18:55:00,0.0,0.0
2023-09-21 18:56:00,1.8,1616.0180400000004
2023-09-21 18:57:00,0.0,0.0
2023-09-21 18:58:00,1.2,478.82016
2023-09-21 18:59:00,2.6,4870.2217200000005
2023-09-21 19:00:00,1.8,1616.0180400000004
2023-09-21 19:00:06,0.3904761904761904,392.4193000000001
2023-09-21 19:15:05,0.3904761904761904,392.4193000000001
2023-09-21 19:30:05,0.3904761904761904,392.4193000000001
2023-09-21 19:40:01,0.0,0.0
2023-09-21 19:41:01,0.0,0.0
2023-09-21 19:42:01,0.0,0.0
2023-09-21 19:43:01,0.0,0.0
2023-09-21 19:44:01,0.0,0.0
2023-09-21 19:45:01,0.0,0.0
2023-09-21 19:45:06,0.3904761904761904,392.4193000000001
2023-09-21 19:46:01,0.0,0.0
2023-09-21 19:47:01,0.0,0.0
2023-09-21 19:48:01,0.0,0.0
2023-09-21 19:49:01,0.0,0.0
2023-09-21 19:50:01,0.0,0.0
2023-09-21 19:51:01,0.0,0.0
2023-09-21 19:52:01,0.1,0.2770950000000001
2023-09-21 19:53:01,2.2,2950.5075600000014
2023-09-21 19:54:01,0.0,0.0
2023-09-21 19:55:01,0.0,0.0
2023-09-21 19:56:01,0.3,7.481565
2023-09-21 19:57:01,0.1,0.2770950000000001
2023-09-21 19:58:01,0.5,34.636875
2023-09-21 19:59:01,2.4,3830.56128
2023-09-21 20:00:05,0.3904761904761904,392.4193000000001
2023-09-21 20:15:06,0.3904761904761904,392.4193000000001
2023-09-21 20:30:05,0.3904761904761904,392.4193000000001
2023-09-21 20:40:01,0.3,7.481565
2023-09-21 20:41:01,0.0,0.0
2023-09-21 20:42:01,0.0,0.0
2023-09-21 20:43:01,1.2,478.82016
2023-09-21 20:44:01,0.0,0.0
2023-09-21 20:45:01,0.0,0.0
2023-09-21 20:45:05,0.3904761904761904,392.4193000000001
2023-09-21 20:46:01,0.0,0.0
2023-09-21 20:47:01,0.0,0.0
2023-09-21 20:48:01,0.0,0.0
2023-09-21 20:49:01,0.0,0.0
2023-09-21 20:50:01,0.0,0.0
2023-09-21 20:51:01,0.0,0.0
2023-09-21 20:52:01,0.0,0.0
2023-09-21 20:53:01,0.6,59.85252
2023-09-21 20:54:01,1.7,1361.367735
2023-09-21 20:55:01,0.0,0.0
2023-09-21 20:56:01,0.0,0.0
2023-09-21 20:57:01,0.0,0.0
2023-09-21 20:58:01,0.3,7.481565
2023-09-21 20:59:01,0.0,0.0
2023-09-25 14:56:29,0.0,0.0
2023-09-25 14:57:29,0.0,0.0
2023-09-25 14:58:29,0.0,0.0
2023-09-25 14:59:29,0.0,0.0
2023-09-25 15:00:06,2.0738095238095235,7098.349212499999
2023-09-25 15:15:05,2.0738095238095235,7098.349212499999
2023-09-25 15:30:06,2.0738095238095235,7098.349212499999
2023-09-25 15:40:29,0.7,95.043585
2023-09-25 15:41:29,2.8,6082.78944
2023-09-25 15:42:29,3.5,11880.448125
2023-09-25 15:43:29,2.2,2950.5075600000014
2023-09-25 15:44:29,2.9,6758.069955
2023-09-25 15:45:06,2.0738095238095235,7098.349212499999
2023-09-25 15:45:29,2.5,4329.609375
2023-09-25 15:46:29,1.6,1134.9811200000004
2023-09-25 15:47:29,2.5,4329.609375
2023-09-25 15:48:29,2.3,3371.414865
2023-09-25 15:49:29,2.3,3371.414865
2023-09-25 15:50:29,2.7,5454.060885000002
2023-09-25 15:51:29,1.6,1134.9811200000004
2023-09-25 15:52:29,1.3,608.7777150000001
2023-09-25 15:53:29,0.7,95.043585
2023-09-25 15:54:29,4.3,22030.992165
2023-09-25 15:55:29,1.7,1361.367735
2023-09-25 15:56:29,0.9,202.00225500000005
2023-09-25 15:57:29,1.1,368.8134450000002
2023-09-25 15:58:29,1.0,277.095
2023-09-25 15:59:29,2.0,2216.76
2023-09-25 16:00:05,2.0738095238095235,7098.349212499999
2023-09-25 16:15:06,2.0738095238095235,7098.349212499999
2023-09-25 16:30:06,2.0738095238095235,7098.349212499999
2023-09-25 16:45:05,2.0738095238095235,7098.349212499999
2023-09-25 17:00:06,2.0738095238095235,7098.349212499999
2023-09-25 17:15:06,2.0738095238095235,7098.349212499999
2023-09-25 17:30:06,2.0738095238095235,7098.349212499999
2023-09-25 17:40:30,6.3,69286.77346499999
2023-09-25 17:41:30,4.2,20529.41436
2023-09-25 17:42:30,1.2,478.82016
2023-09-25 17:43:30,5.3,41253.072315
2023-09-25 17:44:30,6.7,83339.92348500002
2023-09-25 17:45:06,2.0738095238095235,7098.349212499999
2023-09-25 17:45:30,2.6,4870.2217200000005
2023-09-25 17:46:30,5.5,46101.68062500001
2023-09-25 17:47:30,3.4,10890.94188
2023-09-25 17:48:30,1.9,1900.594605
2023-09-25 17:49:30,3.7,14035.693035000004
2023-09-25 17:50:30,3.3,9957.963015
2023-09-25 17:51:30,0.1,0.2770950000000001
2023-09-25 17:52:30,2.2,2950.5075600000014
2023-09-25 17:53:30,0.1,0.2770950000000001
2023-09-25 17:54:30,1.0,277.095
2023-09-25 17:55:30,2.2,2950.5075600000014
2023-09-25 17:56:30,3.2,9079.848960000005
2023-09-25 17:57:30,2.0,2216.76
2023-09-25 17:58:30,2.3,3371.414865
2023-09-25 17:59:30,1.7,1361.367735
2023-09-25 18:00:06,2.0738095238095235,7098.349212499999
2023-09-25 18:15:05,2.0738095238095235,7098.349212499999
2023-09-25 18:30:05,2.0738095238095235,7098.349212499999
2023-09-25 18:40:30,2.9,6758.069955
2023-09-25 18:41:30,0.6,59.85252
2023-09-25 18:42:30,0.2,2.2167600000000007
2023-09-25 18:43:30,1.3,608.7777150000001
2023-09-25 18:44:30,3.5,11880.448125
2023-09-25 18:45:06,2.0738095238095235,7098.349212499999
2023-09-25 18:45:30,1.0,277.095
2023-09-25 18:46:30,1.8,1616.0180400000004
2023-09-25 18:47:30,0.6,59.85252
2023-09-25 18:48:30,0.4,17.734080000000006
2023-09-25 18:49:30,2.6,4870.2217200000005
2023-09-25 18:50:30,1.3,608.7777150000001
2023-09-25 18:51:30,2.9,6758.069955
2023-09-25 18:52:30,4.8,30644.49024
2023-09-25 18:53:30,1.4,760.34868
2023-09-25 18:54:30,2.2,2950.5075600000014
2023-09-25 18:55:30,2.3,3371.414865
2023-09-25 18:56:30,0.9,202.00225500000005
2023-09-25 18:57:30,0.1,0.2770950000000001
2023-09-25 18:58:30,2.2,2950.5075600000014
2023-09-25 18:59:30,1.3,608.7777150000001
2023-09-25 19:40:30,1.9,1900.594605
2023-09-25 19:41:30,4.3,22030.992165
2023-09-25 19:42:30,2.8,6082.78944
2023-09-25 19:43:31,3.0,7481.565
2023-09-25 19:44:30,2.3,3371.414865
2023-09-25 19:45:31,1.0,277.095
2023-09-25 19:46:30,0.0,0.0
2023-09-25 19:47:30,2.3,3371.414865
2023-09-25 19:48:30,1.0,277.095
2023-09-25 19:49:30,1.1,368.8134450000002
2023-09-25 19:50:30,0.4,17.734080000000006
2023-09-25 19:51:30,0.9,202.00225500000005
2023-09-25 19:52:30,2.1,2566.1767950000003
2023-09-25 19:53:30,0.6,59.85252
2023-09-25 19:54:30,2.0,2216.76
2023-09-25 19:55:30,5.5,46101.68062500001
2023-09-25 19:56:30,3.3,9957.963015
2023-09-25 19:57:30,2.2,2950.5075600000014
2023-09-25 19:58:30,3.2,9079.848960000005
2023-09-25 19:59:30,0.5,34.636875
2023-09-26 18:56:37,1.9,1900.594605
2023-09-26 18:57:37,3.5,11880.448125
2023-09-26 18:58:37,2.9,6758.069955
2023-09-26 18:59:37,4.8,30644.49024
2023-09-26 19:00:05,1.4392857142857143,4242.255176250001
2023-09-26 19:15:06,1.4392857142857143,4242.255176250001
2023-09-26 19:30:05,1.4392857142857143,4242.255176250001
2023-09-26 19:40:37,2.9,6758.069955
2023-09-26 19:41:38,3.2,9079.848960000005
2023-09-26 19:42:38,0.7,95.043585
2023-09-26 19:43:38,1.3,608.7777150000001
2023-09-26 19:44:38,2.4,3830.56128
2023-09-26 19:45:05,1.4392857142857143,4242.255176250001
2023-09-26 19:45:38,0.6,59.85252
2023-09-26 19:46:38,1.9,1900.594605
2023-09-26 19:47:38,3.1,8254.937145000002
2023-09-26 19:48:38,2.5,4329.609375
2023-09-26 19:49:38,4.4,23604.06048000001
2023-09-26 19:50:38,4.6,26971.31892
2023-09-26 19:51:38,1.8,1616.0180400000004
2023-09-26 19:52:38,2.4,3830.56128
2023-09-26 19:53:38,5.9,56909.49400500001
2023-09-26 19:54:38,2.7,5454.060885000002
2023-09-26 19:55:38,1.0,277.095
2023-09-26 19:56:38,1.8,1616.0180400000004
2023-09-26 19:57:38,1.7,1361.367735
2023-09-26 19:58:38,1.7,1361.367735
2023-09-26 19:59:38,2.0,2216.76
2023-09-26 20:00:05,1.4392857142857143,4242.255176250001
2023-09-26 20:15:05,1.4392857142857143,4242.255176250001
2023-09-26 20:30:06,1.4392857142857143,4242.255176250001
2023-09-26 20:40:38,0.8,141.87264000000005
2023-09-26 20:41:38,1.3,608.7777150000001
2023-09-26 20:42:38,2.3,3371.414865
2023-09-26 20:43:38,1.8,1616.0180400000004
2023-09-26 20:44:38,3.2,9079.848960000005
2023-09-26 20:45:06,1.4392857142857143,4242.255176250001
2023-09-26 20:45:38,4.7,28768.834185000003
2023-09-26 20:46:38,2.2,2950.5075600000014
2023-09-26 20:47:38,0.9,202.00225500000005
2023-09-26 20:48:38,3.8,15204.75684
2023-09-26 20:49:38,1.7,1361.367735
2023-09-26 20:50:38,1.1,368.8134450000002
2023-09-26 20:51:38,3.2,9079.848960000005
2023-09-26 20:52:38,1.0,277.095
2023-09-26 20:53:38,4.1,19097.664495
2023-09-26 20:54:38,4.4,23604.06048000001
2023-09-26 20:55:38,1.7,1361.367735
2023-09-26 20:56:38,1.2,478.82016
2023-09-26 20:57:38,3.8,15204.75684
2023-09-26 20:58:38,1.4,760.34868
2023-09-26 20:59:38,1.5,935.195625
2023-09-26 21:00:06,1.4392857142857143,4242.255176250001
2023-09-26 21:15:05,1.4392857142857143,4242.255176250001
2023-09-26 21:30:06,1.4392857142857143,4242.255176250001
2023-09-26 21:40:38,0.5,34.636875
2023-09-26 21:41:38,2.8,6082.78944
2023-09-26 21:42:38,1.3,608.7777150000001
2023-09-26 21:43:38,1.4,760.34868
2023-09-26 21:44:38,0.6,59.85252
2023-09-26 21:45:06,1.4392857142857143,4242.255176250001
2023-09-26 21:45:38,0.2,2.2167600000000007
2023-09-26 21:46:38,1.7,1361.367735
2023-09-26 21:47:38,1.3,608.7777150000001
2023-09-26 21:48:38,0.0,0.0
2023-09-26 21:49:38,0.0,0.0
2023-09-26 21:50:38,0.1,0.2770950000000001
2023-09-26 21:51:38,0.0,0.0
2023-09-26 21:52:38,0.4,17.734080000000006
2023-09-26 21:53:38,0.6,59.85252
2023-09-26 21:54:38,0.0,0.0
2023-09-26 21:55:38,0.4,17.734080000000006
2023-09-26 21:56:38,1.5,935.195625
2023-09-26 21:57:38,0.3,7.481565
2023-09-26 21:58:38,0.0,0.0
2023-09-26 21:59:38,0.0,0.0
2023-09-26 22:00:06,1.4392857142857143,4242.255176250001
2023-09-26 22:15:05,1.4392857142857143,4242.255176250001
2023-09-26 22:30:06,1.4392857142857143,4242.255176250001
2023-09-26 22:40:38,0.0,0.0
2023-09-26 22:41:38,0.0,0.0
2023-09-26 22:42:38,0.0,0.0
2023-09-26 22:43:38,0.0,0.0
2023-09-26 22:44:38,0.0,0.0
2023-09-26 22:45:05,1.4392857142857143,4242.255176250001
2023-09-26 22:45:38,0.0,0.0
2023-09-26 22:46:38,0.0,0.0
2023-09-26 22:47:38,0.0,0.0
2023-09-26 22:48:38,0.0,0.0
2023-09-26 22:49:38,0.0,0.0
2023-09-26 22:50:38,0.0,0.0
2023-09-26 22:51:38,0.0,0.0
2023-09-26 22:52:38,0.0,0.0
2023-09-26 22:53:38,0.0,0.0
2023-09-26 22:54:38,0.0,0.0
2023-09-26 22:55:39,0.0,0.0
2023-09-26 22:56:39,0.0,0.0
2023-09-26 22:57:39,0.0,0.0
2023-09-26 22:58:39,0.0,0.0
2023-09-26 22:59:39,0.0,0.0
2023-09-28 16:56:51,0.0,0.0
2023-09-28 16:57:51,0.0,0.0
2023-09-28 16:58:51,1.8,1616.0180400000004
2023-09-28 16:59:51,3.6,12928.144320000005
2023-09-28 17:00:06,1.7999999999999996,3708.7186500000003
2023-09-28 17:15:06,1.7999999999999996,3708.7186500000003
2023-09-28 17:30:06,1.7999999999999996,3708.7186500000003
2023-09-28 17:40:51,4.2,20529.41436
2023-09-28 17:41:51,4.4,23604.06048000001
2023-09-28 17:42:51,2.8,6082.78944
2023-09-28 17:43:51,3.1,8254.937145000002
2023-09-28 17:44:51,1.0,277.095
2023-09-28 17:45:06,1.7999999999999996,3708.7186500000003
2023-09-28 17:45:51,0.4,17.734080000000006
2023-09-28 17:46:51,1.6,1134.9811200000004
2023-09-28 17:47:51,1.1,368.8134450000002
2023-09-28 17:48:51,1.7,1361.367735
2023-09-28 17:49:51,3.1,8254.937145000002
2023-09-28 17:50:51,1.9,1900.594605
2023-09-28 17:51:51,0.9,202.00225500000005
2023-09-28 17:52:51,0.2,2.2167600000000007
2023-09-28 17:53:51,2.2,2950.5075600000014
2023-09-28 17:54:51,2.9,6758.069955
2023-09-28 17:55:51,2.9,6758.069955
2023-09-28 17:56:51,0.0,0.0
2023-09-28 17:57:51,0.5,34.636875
2023-09-28 17:58:51,1.2,478.82016
2023-09-28 17:59:51,1.7,1361.367735
2023-09-28 18:00:06,1.7999999999999996,3708.7186500000003
2023-09-28 18:15:05,1.7999999999999996,3708.7186500000003
2023-09-28 18:30:05,1.7999999999999996,3708.7186500000003
2023-09-28 18:40:52,1.7,1361.367735
2023-09-28 18:41:52,1.2,478.82016
2023-09-28 18:42:52,0.6,59.85252
2023-09-28 18:43:52,2.5,4329.609375
2023-09-28 18:44:52,0.8,141.87264000000005
2023-09-28 18:45:06,1.7999999999999996,3708.7186500000003
2023-09-28 18:45:52,1.2,478.82016
2023-09-28 18:46:52,0.0,0.0
2023-09-28 18:47:52,0.3,7.481565
2023-09-28 18:48:52,0.5,34.636875
2023-09-28 18:49:52,1.7,1361.367735
2023-09-28 18:50:52,0.6,59.85252
2023-09-28 18:51:52,3.1,8254.937145000002
2023-09-28 18:52:52,2.9,6758.069955
2023-09-28 18:53:52,4.1,19097.664495
2023-09-28 18:54:52,2.3,3371.414865
2023-09-28 18:55:52,2.8,6082.78944
2023-09-28 18:56:52,1.7,1361.367735
2023-09-28 18:57:52,0.5,34.636875
2023-09-28 18:58:52,1.3,608.7777150000001
2023-09-28 18:59:52,2.4,3830.56128
2023-09-28 19:00:05,1.7999999999999996,3708.7186500000003
2023-09-28 19:15:06,1.7999999999999996,3708.7186500000003
2023-09-28 19:30:05,1.7999999999999996,3708.7186500000003
2023-09-28 19:40:52,1.9,1900.594605
2023-09-28 19:41:52,1.9,1900.594605
2023-09-28 19:42:52,3.6,12928.144320000005
2023-09-28 19:43:52,3.1,8254.937145000002
2023-09-28 19:44:52,0.4,17.734080000000006
2023-09-28 19:45:06,1.7999999999999996,3708.7186500000003
2023-09-28 19:45:52,0.5,34.636875
2023-09-28 19:46:52,3.6,12928.144320000005
2023-09-28 19:47:52,2.8,6082.78944
2023-09-28 19:48:52,0.7,95.043585
2023-09-28 19:49:52,0.5,34.636875
2023-09-28 19:50:52,1.8,1616.0180400000004
2023-09-28 19:51:52,0.0,0.0
2023-09-28 19:52:52,0.7,95.043585
2023-09-28 19:53:52,2.6,4870.2217200000005
2023-09-28 19:54:52,2.6,4870.2217200000005
2023-09-28 19:55:52,1.5,935.195625
2023-09-28 19:56:52,2.6,4870.2217200000005
2023-09-28 19:57:52,2.0,2216.76
2023-09-28 19:58:52,2.9,6758.069955
2023-09-28 19:59:52,2.1,2566.1767950000003
2023-09-28 20:00:06,1.7999999999999996,3708.7186500000003
2023-09-28 20:15:05,1.7999999999999996,3708.7186500000003
2023-09-28 20:30:06,1.7999999999999996,3708.7186500000003
2023-09-28 20:40:52,2.2,2950.5075600000014
2023-09-28 20:41:52,2.3,3371.414865
2023-09-28 20:42:52,1.2,478.82016
2023-09-28 20:43:52,2.9,6758.069955
2023-09-28 20:44:52,3.2,9079.848960000005
2023-09-28 20:45:06,1.7999999999999996,3708.7186500000003
2023-09-28 20:45:52,1.4,760.34868
2023-09-28 20:46:52,1.7,1361.367735
2023-09-28 20:47:52,1.6,1134.9811200000004
2023-09-28 20:48:52,0.4,17.734080000000006
2023-09-28 20:49:52,2.7,5454.060885000002
2023-09-28 20:50:52,2.6,4870.2217200000005
2023-09-28 20:51:52,2.6,4870.2217200000005
2023-09-28 20:52:52,0.1,0.2770950000000001
2023-09-28 20:53:52,0.5,34.636875
2023-09-28 20:54:52,0.8,141.87264000000005
2023-09-28 20:55:52,4.5,25250.281875000004
2023-09-28 20:56:52,2.6,4870.2217200000005
2023-09-28 20:57:52,0.7,95.043585
2023-09-28 20:58:52,2.1,2566.1767950000003
2023-09-28 20:59:52,1.9,1900.594605
2023-10-03 07:58:25,0.0,0.0
2023-10-03 07:59:25,0.0,0.0
2023-10-03 08:00:05,0.0,0.0
2023-10-03 08:00:25,0.0,0.0
2023-10-03 08:01:25,0.0,0.0
2023-10-03 08:15:06,0.0,0.0
2023-10-03 08:30:05,0.0,0.0
2023-10-03 08:41:25,0.0,0.0
2023-10-03 08:42:25,0.0,0.0
2023-10-03 08:43:25,0.0,0.0
2023-10-03 08:44:25,0.0,0.0
2023-10-03 08:45:05,0.0,0.0
2023-10-03 08:45:26,0.0,0.0
2023-10-03 08:46:25,0.0,0.0
2023-10-03 08:47:25,0.0,0.0
2023-10-03 08:48:25,0.0,0.0
2023-10-03 08:49:25,0.0,0.0
2023-10-03 08:50:25,0.0,0.0
2023-10-03 08:51:25,0.0,0.0
2023-10-03 08:52:25,0.0,0.0
2023-10-03 08:53:25,0.0,0.0
2023-10-03 08:54:25,0.0,0.0
2023-10-03 08:55:25,0.0,0.0
2023-10-03 08:56:25,0.0,0.0
2023-10-03 08:57:25,0.0,0.0
2023-10-03 08:58:25,0.0,0.0
2023-10-03 08:59:25,0.0,0.0
2023-10-03 09:00:05,0.0,0.0
2023-10-03 09:00:25,0.0,0.0
2023-10-03 09:15:06,0.0,0.0
2023-10-03 09:30:06,0.0,0.0
2023-10-03 09:42:26,0.0,0.0
2023-10-03 09:43:26,0.0,0.0
2023-10-03 09:44:26,0.0,0.0
2023-10-03 09:45:05,0.0,0.0
2023-10-03 09:45:26,0.0,0.0
2023-10-03 09:46:26,0.0,0.0
2023-10-03 09:47:26,0.0,0.0
2023-10-03 09:48:26,0.0,0.0
2023-10-03 09:49:26,0.0,0.0
2023-10-03 09:50:26,0.0,0.0
2023-10-03 09:51:26,0.0,0.0
2023-10-03 09:52:26,0.0,0.0
2023-10-03 09:53:26,0.0,0.0
2023-10-03 09:54:26,0.0,0.0
2023-10-03 09:55:26,0.0,0.0
2023-10-03 09:56:26,0.0,0.0
2023-10-03 09:57:26,0.0,0.0
2023-10-03 09:58:26,0.0,0.0
2023-10-03 09:59:26,0.0,0.0
2023-10-03 10:00:06,0.0,0.0
2023-10-03 10:00:26,0.0,0.0
2023-10-03 10:01:26,0.0,0.0
2023-10-03 10:15:06,0.0,0.0
2023-10-03 10:30:05,0.0,0.0
2023-10-03 10:41:26,0.0,0.0
2023-10-03 10:42:26,0.0,0.0
2023-10-03 10:43:27,0.0,0.0
2023-10-03 10:44:26,0.0,0.0
2023-10-03 10:45:06,0.0,0.0
2023-10-03 10:45:26,0.0,0.0
2023-10-03 10:46:26,0.0,0.0
2023-10-03 10:47:26,0.0,0.0
2023-10-03 10:48:26,0.0,0.0
2023-10-03 10:49:26,0.0,0.0
2023-10-03 10:50:26,0.0,0.0
2023-10-03 10:51:26,0.0,0.0
2023-10-03 10:52:27,0.0,0.0
2023-10-03 10:53:26,0.0,0.0
2023-10-03 10:54:26,0.0,0.0
2023-10-03 10:55:26,0.0,0.0
2023-10-03 10:56:26,0.0,0.0
2023-10-03 10:57:26,0.0,0.0
2023-10-03 10:58:26,0.0,0.0
2023-10-03 10:59:26,0.0,0.0
2023-10-03 11:00:05,0.0,0.0
2023-10-03 11:00:26,0.0,0.0
2023-10-03 11:15:05,0.0,0.0
2023-10-03 11:30:05,0.0,0.0
2023-10-03 11:41:26,0.0,0.0
2023-10-03 11:42:26,0.0,0.0
2023-10-03 11:43:26,0.0,0.0
2023-10-03 11:44:26,0.0,0.0
2023-10-03 11:45:06,0.0,0.0
2023-10-03 11:45:26,0.0,0.0
2023-10-03 11:46:26,0.0,0.0
2023-10-03 11:47:26,0.0,0.0
2023-10-03 11:48:26,0.0,0.0
2023-10-03 11:49:26,0.0,0.0
2023-10-03 11:50:26,0.0,0.0
2023-10-03 11:51:26,0.0,0.0
2023-10-03 11:52:26,0.0,0.0
2023-10-03 11:53:26,0.0,0.0
2023-10-03 11:54:26,0.0,0.0
